id	geometry
10	POLYGON((10.34178252 63.3615935,10.341888 63.36153498,10.34211988 63.36153736,10.34195676 63.36163294,10.34202754 63.36169273,10.34228647 63.3616306,10.34246612 63.36164276,10.34270319 63.36160145,10.34280753 63.36159578,10.34288833 63.36175099,10.34317317 63.36175682,10.34324213 63.36186444,10.34346298 63.3618605,10.34343985 63.36164263,10.34394211 63.3611707,10.34397812 63.36100592,10.34405691 63.36095039,10.34594812 63.36054213,10.34557622 63.35957991,10.34506822 63.35912794,10.34569026 63.35911802,10.34596633 63.35804804,10.34583231 63.35737117,10.34561208 63.35675309,10.34542394 63.35611503,10.34574626 63.35634701,10.34558753 63.35565867,10.34551939 63.35563607,10.34550279 63.35604173,10.3455205 63.35556588,10.34572545 63.35514145,10.34606619 63.35455712,10.34526843 63.35490771,10.34340097 63.35419651,10.34316609 63.3543596,10.34263884 63.35461458,10.34111949 63.35433589,10.34107304 63.35487909,10.34020301 63.35604861,10.33970042 63.35664429,10.33984305 63.35675852,10.33980001 63.35657403,10.33992151 63.35694722,10.34032273 63.35898259,10.33999286 63.35962094,10.34024986 63.36008396,10.3414732 63.36064608,10.3416764 63.36080883,10.34148836 63.36101714,10.34173404 63.3615132,10.34178252 63.3615935),(10.34233104 63.35460852,10.34166017 63.35448177,10.34133819 63.35463246,10.34128075 63.35449868,10.34122902 63.35468356,10.34122016 63.3546877,10.34122061 63.35471361,10.34114986 63.35496642,10.34115086 63.35500448,10.34115315 63.35501532,10.3411608 63.355028,10.34115408 63.35503592,10.34116022 63.35504047,10.34116452 63.355045,10.34117182 63.3550511,10.34117138 63.35507526,10.34117088 63.35511695,10.3411963 63.35513364,10.3411871 63.35519547,10.34147924 63.3553193,10.34206058 63.3553193,10.34227984 63.35530637,10.34242564 63.3551342,10.34242564 63.35508376,10.34242564 63.35505005,10.34242564 63.35503006,10.34242564 63.35500444,10.34242564 63.35495267,10.34233104 63.35460852))
11	POLYGON((10.65534165 63.28187455,10.65509367 63.28185166,10.65506695 63.28194939,10.65493156 63.28191982,10.65420908 63.28193519,10.65356478 63.28264929,10.65351015 63.28266079,10.65383415 63.28186994,10.65338027 63.28273631,10.65338857 63.2827755,10.65235001 63.28412599,10.65333879 63.28791401,10.65783654 63.28792015,10.6596543 63.28722397,10.6573996 63.28466519,10.65762126 63.28397487,10.65590895 63.28674527,10.65744536 63.28369615,10.65825894 63.28306281,10.658159 63.28248376,10.65701525 63.28284711,10.656127 63.28195446,10.65548568 63.28192067,10.65534165 63.28187455),(10.65557016 63.28319058,10.65542124 63.28320962,10.65541131 63.2832621,10.65535373 63.2833001,10.6554223 63.28333529,10.65550693 63.28333617,10.65554047 63.28335701,10.65556935 63.2833328,10.65557239 63.28331609,10.6555689 63.2833112,10.65556621 63.28330948,10.65556622 63.28330765,10.65556629 63.28330408,10.65557016 63.28319058),(10.65408249 63.28461276,10.65401648 63.28460238,10.65395542 63.28459317,10.65397556 63.28461271,10.65390229 63.28460836,10.65386482 63.2846305,10.65386767 63.28464805,10.65386009 63.28467226,10.65384758 63.28471489,10.65380829 63.28473775,10.65381575 63.28476202,10.65395716 63.28476862,10.65399048 63.2847804,10.65403747 63.28477674,10.65407962 63.28477928,10.6540596 63.28477951,10.65409335 63.28478169,10.65414264 63.28477219,10.65415015 63.28475132,10.65416608 63.28474096,10.65420019 63.28473582,10.6542509 63.28473771,10.65442389 63.28473528,10.65448152 63.28470082,10.65447127 63.28467241,10.65448936 63.28463374,10.65440026 63.28458217,10.65451351 63.28456603,10.65438956 63.28455399,10.65429647 63.28455766,10.65409693 63.28460338,10.65408249 63.28461276),(10.65568453 63.28741407,10.65562607 63.28765791,10.65562306 63.2877238,10.65606412 63.28786186,10.65645128 63.28754004,10.65568453 63.28741407),(10.65413536 63.28530709,10.6541628 63.2853165,10.65413123 63.28529188,10.65409451 63.28528897,10.65401427 63.28532023,10.65400474 63.28532401,10.65399732 63.28532477,10.65368449 63.28532132,10.65361446 63.28533487,10.65363902 63.28534799,10.65361396 63.28533787,10.65361603 63.28538229,10.65360344 63.28542611,10.65362893 63.28543065,10.65359152 63.28551019,10.65362137 63.28551112,10.65362131 63.28554864,10.65362233 63.28554897,10.65367193 63.28549984,10.65362411 63.28555076,10.65362987 63.28567069,10.65381177 63.28569448,10.65388974 63.28569655,10.65390499 63.28569346,10.65389525 63.28567078,10.65391544 63.28569448,10.65415858 63.28568046,10.65415321 63.28554956,10.65416749 63.28554485,10.654222 63.28549678,10.65416749 63.28548219,10.65413266 63.28546587,10.65418679 63.28545887,10.65418586 63.28543556,10.65418693 63.28542906,10.65418746 63.28542357,10.65418806 63.28541243,10.65413536 63.28530709),(10.65365141 63.28650025,10.65355926 63.28647638,10.65355051 63.28652535,10.65356423 63.2865612,10.65356822 63.28657746,10.65358036 63.28658349,10.65356307 63.28660388,10.6535467 63.28664652,10.65357572 63.28674402,10.65372068 63.28678591,10.65393008 63.28679476,10.65424141 63.28680631,10.65423619 63.28667237,10.65425803 63.28653338,10.65424811 63.28644127,10.65386761 63.28644777,10.65378802 63.28642625,10.65365141 63.28650025))
12	POLYGON((10.35383507 63.42099018,10.35378356 63.42107411,10.35334892 63.42101642,10.35398747 63.42112901,10.35334253 63.42166372,10.35313286 63.42184978,10.35338522 63.42204471,10.3533132 63.42238264,10.35330624 63.42241537,10.35323283 63.42254356,10.35313893 63.42289522,10.3537296 63.42303333,10.35376833 63.42339483,10.35348948 63.42379094,10.35350092 63.42413872,10.35317308 63.42448518,10.35287633 63.42454987,10.35306876 63.42480306,10.35305688 63.42484689,10.3531411 63.42489164,10.35310451 63.42491626,10.35311493 63.42501082,10.35320178 63.42527439,10.35311262 63.42543162,10.35303925 63.4262315,10.35227041 63.42653352,10.35542888 63.42707199,10.35573608 63.42715605,10.35772228 63.427249,10.35811331 63.42703407,10.35764465 63.42639799,10.35749036 63.42536165,10.35765246 63.42507722,10.35814085 63.42480163,10.35852536 63.42446055,10.35874376 63.42389685,10.35879501 63.42380972,10.35914302 63.42308602,10.35909413 63.42197723,10.35903925 63.4216766,10.3589072 63.42161219,10.35888734 63.4214327,10.35873684 63.42131853,10.35881667 63.42089516,10.35867439 63.42091657,10.35860823 63.42081172,10.35820434 63.42066382,10.35788365 63.42061569,10.3576871 63.42057766,10.35757282 63.42056633,10.35723748 63.42062166,10.35714075 63.42064561,10.35691686 63.42066026,10.35664169 63.4206355,10.35635032 63.42067116,10.35446555 63.42065077,10.3541307 63.42084094,10.35383507 63.42099018),(10.35457398 63.4214574,10.35440751 63.42147857,10.35437595 63.421536,10.35434776 63.42160583,10.35435036 63.42180282,10.3546726 63.42172214,10.35468567 63.42157867,10.3546716 63.42154265,10.35467147 63.42149347,10.35457398 63.4214574),(10.35725132 63.4258835,10.35710819 63.42599881,10.35723908 63.42616435,10.35738944 63.42599875,10.35725132 63.4258835),(10.35491601 63.42366174,10.35491494 63.4236616,10.35491235 63.42366155,10.35491089 63.42366164,10.35489964 63.42366167,10.35474316 63.42366703,10.35474613 63.42369864,10.35471192 63.42368987,10.35469057 63.42372684,10.35445068 63.42375243,10.3544496 63.42398868,10.35467911 63.42404973,10.35477819 63.42397189,10.354744 63.42405307,10.35468905 63.42412759,10.35478977 63.42410901,10.35473617 63.42417308,10.35473153 63.42420496,10.3547374 63.42420855,10.35478133 63.42419753,10.35477146 63.42420853,10.35493442 63.42421588,10.35497612 63.4242703,10.35500251 63.42425685,10.35513837 63.42429259,10.35518583 63.42403655,10.35518668 63.42402451,10.35518605 63.42402524,10.35518246 63.42402123,10.355186 63.42401776,10.35518481 63.42401545,10.35518361 63.42401364,10.35518311 63.42401442,10.35518316 63.42401333,10.35518227 63.42401267,10.3551814 63.42401265,10.35518219 63.42401033,10.35518244 63.42400784,10.35518093 63.42400214,10.35518081 63.42390488,10.35515172 63.42387058,10.35509467 63.42386402,10.3550514 63.42386271,10.35500069 63.42376393,10.35503646 63.42375459,10.35502838 63.42373077,10.35500207 63.42374933,10.35503633 63.42372091,10.35502292 63.42371831,10.3550359 63.42370885,10.35500441 63.42372083,10.35502492 63.42370216,10.35499863 63.42367651,10.35499213 63.42366343,10.35492772 63.42366216,10.35492201 63.42366154,10.35491914 63.42366176,10.35491789 63.42366164,10.35491601 63.42366174),(10.35570758 63.42278837,10.35566735 63.42284253,10.35566382 63.42288476,10.35566027 63.42291152,10.35565038 63.42291299,10.35565926 63.4229326,10.35566068 63.42294008,10.35567089 63.42294699,10.35567189 63.42295388,10.35566288 63.42296144,10.35566516 63.42297811,10.35567051 63.42299017,10.35568018 63.42300107,10.35568124 63.42308613,10.35569373 63.42308628,10.3556879 63.42317061,10.3560965 63.42286994,10.35610639 63.422738,10.35609809 63.42268281,10.3560936 63.42265862,10.35609744 63.42262348,10.35605489 63.42260938,10.35597433 63.4226111,10.35590628 63.42260603,10.35578012 63.42260186,10.35567872 63.42264076,10.35569931 63.42271839,10.35570758 63.42278837),(10.35737343 63.42481244,10.35728446 63.42483492,10.35723766 63.42478939,10.35755176 63.42468671,10.35720289 63.42478096,10.3571627 63.42478783,10.357388 63.42488292,10.35711253 63.42494715,10.35711822 63.42509131,10.35718396 63.42516429,10.35757768 63.42499934,10.35758321 63.42491921,10.35737343 63.42481244),(10.35454396 63.42622631,10.35454524 63.42621956,10.35403137 63.42630434,10.35436463 63.42608041,10.35445017 63.42620243,10.35438443 63.42605885,10.35411144 63.42579247,10.35411221 63.42587973,10.35406284 63.42577502,10.35411147 63.42591821,10.35405692 63.42576914,10.35392191 63.42592072,10.35396598 63.4259851,10.3538434 63.42600463,10.35386599 63.42608954,10.35374026 63.42623218,10.3537409 63.42621747,10.35370984 63.42633074,10.35375217 63.42633274,10.35385973 63.42638555,10.35379312 63.42644729,10.35376844 63.42649209,10.35414423 63.42647315,10.35416262 63.42647163,10.35422901 63.42645829,10.35425111 63.42647684,10.35430219 63.42646992,10.35430525 63.42646073,10.35429616 63.42646989,10.3543048 63.42645675,10.3543275 63.42645123,10.35433591 63.42644344,10.35432393 63.42643125,10.35432628 63.42642303,10.35432555 63.42642193,10.35432503 63.42642139,10.35432864 63.42641815,10.35432742 63.42641623,10.35432465 63.42640859,10.354318 63.42641252,10.35432491 63.42640281,10.35454396 63.42622631))
13	POLYGON((10.44970622 63.32417176,10.44904883 63.32502273,10.44873133 63.32424122,10.44792337 63.32469984,10.44906911 63.32564725,10.44904821 63.32586989,10.44901374 63.32585774,10.44916485 63.32604567,10.44919231 63.32616674,10.44910763 63.32622047,10.44877481 63.32637372,10.44922656 63.32646504,10.44940413 63.32673471,10.45071477 63.32707,10.45104114 63.32714106,10.45070861 63.32631431,10.45072629 63.32618632,10.45077471 63.32599753,10.45086385 63.32611253,10.45086687 63.32592757,10.45037091 63.32560478,10.44970622 63.32417176),(10.44967256 63.32661124,10.44966626 63.32661366,10.44966498 63.32661379,10.44965916 63.32661164,10.4496349 63.32661058,10.44961589 63.32660889,10.44959142 63.32662115,10.44959108 63.32662139,10.44958756 63.32662175,10.44955632 63.32664599,10.44955042 63.32666388,10.44955641 63.32667342,10.44955314 63.32668559,10.44955625 63.32670125,10.44956429 63.32671109,10.44956274 63.32671913,10.44957382 63.32672275,10.44959385 63.32674727,10.44974673 63.32678437,10.44976062 63.32675401,10.44978229 63.32675364,10.44979014 63.32669571,10.44979455 63.32669162,10.44980621 63.32667714,10.44979662 63.32666683,10.44979644 63.32666528,10.44980723 63.32664042,10.44980248 63.32663838,10.44980754 63.32663163,10.44980271 63.32661183,10.44978363 63.32659728,10.44974953 63.32659479,10.44972137 63.32659712,10.44969447 63.32659934,10.44967256 63.32661124))
14	POLYGON((10.46665438 63.40610908,10.4670789 63.40660688,10.46614519 63.40707191,10.46569501 63.4085691,10.46538464 63.40866856,10.46567646 63.40892816,10.46599885 63.40904219,10.46616329 63.40909138,10.46670462 63.40914251,10.46654897 63.40907536,10.46657921 63.40903234,10.46660153 63.40905713,10.46673682 63.40913794,10.46702876 63.40904766,10.4671047 63.40899442,10.46691351 63.40894637,10.46702653 63.40889622,10.46711815 63.40886699,10.46701415 63.40881815,10.46711732 63.4087845,10.46702529 63.40876955,10.46705878 63.40873867,10.46818929 63.40723916,10.46665438 63.40610908),(10.46765969 63.40793492,10.46764596 63.407938,10.46764752 63.40794709,10.46766041 63.4079401,10.4676606 63.40793993,10.46765969 63.40793492))
15	POLYGON((10.31564126 63.38437098,10.31436801 63.38619493,10.31523172 63.38612815,10.31825067 63.38502811,10.31629074 63.38533399,10.31785536 63.38369453,10.31564126 63.38437098))
16	POLYGON((10.27688659 63.31525824,10.27700438 63.31522194,10.27704969 63.315135,10.27739185 63.31176949,10.27712454 63.31510438,10.27541028 63.31699287,10.27688659 63.31525824),(10.27719602 63.31375547,10.27719455 63.31377293,10.27719269 63.31378164,10.27719206 63.31378292,10.2771923 63.31378474,10.27719246 63.3137862,10.27719225 63.31378692,10.27719185 63.31378829,10.27719094 63.31378916,10.27719009 63.31379099,10.27719037 63.3137931,10.27719098 63.31379444,10.27718848 63.31380751,10.27718631 63.31386242,10.27720522 63.31383807,10.27720485 63.31383947,10.27720258 63.31386913,10.27720418 63.31387347,10.27720595 63.3138784,10.27720645 63.31387965,10.27720824 63.31388103,10.2772101 63.31388227,10.27720705 63.31388296,10.27720822 63.31388391,10.27721089 63.31388408,10.27720786 63.3138865,10.27721029 63.31388642,10.27721179 63.3138878,10.27721362 63.3138882,10.27721818 63.3138889,10.27721936 63.31388541,10.27721904 63.31388384,10.27721929 63.31388343,10.27721913 63.31388319,10.27721928 63.3138829,10.27721951 63.31388273,10.27721956 63.31388257,10.27721948 63.31388239,10.27721943 63.31388226,10.27721917 63.31388211,10.27721884 63.31388199,10.27721878 63.31388164,10.27721912 63.3138808,10.27721961 63.31387927,10.27721099 63.31383062,10.27721595 63.31382424,10.27721675 63.31381327,10.27721502 63.31379936,10.27721787 63.31379421,10.27721599 63.31379166,10.27721357 63.3137893,10.27721077 63.31378841,10.27721232 63.31378714,10.27721178 63.31378578,10.27720954 63.3137845,10.27720999 63.31378276,10.27720981 63.31378055,10.27720962 63.31377119,10.27719602 63.31375547))
17	POLYGON((10.29490164 63.28190397,10.29484496 63.28191042,10.29459101 63.28191402,10.29328755 63.28246997,10.29499283 63.28196113,10.29490164 63.28190397))
18	POLYGON((10.55809435 63.40392251,10.55803927 63.40438193,10.5601763 63.40562269,10.55975175 63.40511803,10.56284958 63.40541485,10.56335156 63.40341447,10.56347065 63.40174851,10.56212852 63.40107971,10.55937041 63.40083706,10.55713464 63.40068709,10.5566569 63.40072587,10.55658051 63.40150214,10.55658051 63.40186301,10.55667036 63.40218243,10.55689285 63.4023464,10.55809435 63.40392251),(10.56156397 63.40336725,10.56150612 63.40343243,10.56150883 63.4034641,10.56149353 63.40348476,10.56148644 63.40352843,10.56154694 63.40359873,10.56180358 63.40360071,10.56183818 63.40350707,10.56183661 63.40342989,10.56180921 63.40332993,10.56156397 63.40336725),(10.56051384 63.40408077,10.56029819 63.40410233,10.56019404 63.40412063,10.56023285 63.40410271,10.56032822 63.40408129,10.5603716 63.40404004,10.560454 63.40407148,10.56051613 63.40405082,10.56056458 63.40403218,10.56056737 63.40399079,10.56055742 63.40396954,10.56054836 63.40395296,10.56034666 63.40395682,10.56033424 63.40395756,10.56032991 63.40395843,10.56032822 63.40395888,10.56032745 63.40395888,10.56032714 63.4039588,10.56032583 63.40395821,10.5603253 63.40395828,10.56032457 63.40395846,10.56031875 63.4039575,10.56031112 63.40395674,10.56023124 63.40395689,10.56015995 63.4039632,10.56014329 63.4039931,10.56010074 63.404043,10.5600985 63.40406351,10.56014279 63.4041443,10.56014764 63.40414206,10.56013949 63.40418033,10.56011416 63.40424635,10.56013767 63.40431385,10.56027664 63.40434498,10.56036316 63.40434943,10.56045096 63.40434169,10.56048104 63.40434463,10.56052413 63.40434205,10.56057183 63.40433057,10.56059881 63.40432297,10.56074761 63.40431468,10.56073122 63.40427403,10.5607584 63.40423123,10.56073061 63.40416783,10.56070155 63.40393472,10.56051384 63.40408077),(10.56100849 63.40104583,10.56091561 63.401029,10.56088669 63.40104296,10.56076891 63.40102306,10.56074149 63.40105661,10.56072797 63.40108759,10.56075026 63.40111104,10.56076913 63.40114419,10.56079893 63.40115545,10.56077903 63.40119146,10.56078061 63.40120158,10.56079454 63.40121171,10.56079403 63.40121853,10.560815 63.40123411,10.56083985 63.40124334,10.56085687 63.40124692,10.56087973 63.40124847,10.56089487 63.40124603,10.56090386 63.40124441,10.56090463 63.40124469,10.56097899 63.40123325,10.56101424 63.4012455,10.56107517 63.40123862,10.56109989 63.40122675,10.5611412 63.40120961,10.56115629 63.40118986,10.561167 63.40117131,10.56115876 63.4011542,10.56114933 63.40113736,10.56116757 63.40112337,10.56116569 63.40111017,10.56117192 63.40106865,10.56116072 63.40102997,10.56110214 63.40103453,10.56105638 63.40104565,10.56100849 63.40104583),(10.55825661 63.40084629,10.55824565 63.40084803,10.55821628 63.40084968,10.55822779 63.40084641,10.55820763 63.40085091,10.55821077 63.40086287,10.55820345 63.40087214,10.55819775 63.40089799,10.55820492 63.40094078,10.55821275 63.40094631,10.55817931 63.4010395,10.55821275 63.4010385,10.55821275 63.40111135,10.55821275 63.40117672,10.5587463 63.40119329,10.55877303 63.40119198,10.55880917 63.40119067,10.55879101 63.40119329,10.55881316 63.40119717,10.55881904 63.4011928,10.55882706 63.40119418,10.55883507 63.40119255,10.55883773 63.40119135,10.55884464 63.4011928,10.55884828 63.40119329,10.55885997 63.40119329,10.55887229 63.40119286,10.55888923 63.40119162,10.55888923 63.40118653,10.55888923 63.4011808,10.55888826 63.40117752,10.55888422 63.40117188,10.55887985 63.40116264,10.55880053 63.40114921,10.55887959 63.40114741,10.55882065 63.40108287,10.55886783 63.40088493,10.55887545 63.40114154,10.55887902 63.40087312,10.55864016 63.40086806,10.5585363 63.40084968,10.55837818 63.40084601,10.55828551 63.40084782,10.55827109 63.40084587,10.55825661 63.40084629),(10.5619463 63.40159017,10.56183383 63.40158938,10.56196119 63.40176909,10.5619463 63.40159017),(10.55982675 63.40297438,10.55981812 63.40298238,10.55981354 63.40309096,10.55981472 63.40312238,10.55981864 63.40313576,10.55982401 63.40315267,10.55983221 63.40316079,10.55982979 63.40316876,10.55983852 63.40317326,10.55983101 63.40318659,10.55982891 63.40320039,10.55983537 63.40321208,10.55984373 63.4032851,10.55990629 63.40338051,10.55994426 63.40337196,10.55994845 63.40337545,10.56001761 63.40336461,10.56000631 63.40336847,10.5600311 63.40337555,10.56003528 63.40338733,10.56006092 63.40340777,10.56009183 63.40339665,10.56011241 63.40339493,10.56010622 63.40336677,10.56010866 63.4033627,10.5601127 63.40336008,10.56011448 63.40335685,10.56010933 63.40335452,10.5601179 63.40334967,10.56011274 63.40334539,10.56011652 63.40331072,10.56008069 63.40329559,10.56006025 63.40331242,10.56006025 63.40333979,10.56006025 63.40334711,10.56006025 63.40335269,10.56005068 63.40335504,10.56005032 63.40331722,10.56004518 63.40330169,10.56004655 63.40324718,10.56005408 63.40320611,10.56006882 63.40319534,10.56006206 63.40316724,10.56006065 63.40316627,10.56006456 63.40314918,10.56004787 63.4031575,10.56004381 63.40315472,10.56002833 63.4031455,10.56000084 63.40313388,10.560013 63.40310827,10.56000507 63.4030567,10.55997634 63.40306118,10.55995111 63.40295847,10.55992152 63.40290325,10.55989778 63.40288947,10.5599167 63.40286877,10.55986659 63.40286306,10.55982977 63.40286174,10.55981124 63.40286356,10.55980077 63.40286505,10.55979509 63.40286798,10.5597932 63.40287507,10.55979299 63.40287555,10.55979282 63.40287566,10.55979257 63.40287594,10.5597924 63.4028761,10.55979251 63.40287632,10.55979267 63.4028765,10.55979278 63.40287678,10.55979248 63.40287747,10.55979226 63.40287952,10.55982675 63.40297438),(10.55856387 63.40226041,10.55854596 63.40224761,10.55859076 63.40222857,10.55853874 63.40224559,10.55835372 63.40242587,10.55835021 63.40227545,10.55826695 63.40234422,10.5583373 63.40245164,10.55832248 63.40246757,10.5583233 63.40250028,10.55832341 63.40256062,10.55877591 63.40258852,10.55880294 63.4025947,10.55837241 63.40265197,10.55884415 63.40259608,10.55892918 63.40255425,10.55881451 63.4025587,10.55886296 63.40249045,10.55884222 63.40244545,10.55876365 63.40232116,10.55873759 63.40229014,10.55856387 63.40226041),(10.56254631 63.40427773,10.56257821 63.40428004,10.56259373 63.40428334,10.56260887 63.40427843,10.56260834 63.40427229,10.56261598 63.40426016,10.56260118 63.40417242,10.56268827 63.40400526,10.56268827 63.40383184,10.56247523 63.40377799,10.56224682 63.40379024,10.5620769 63.40379235,10.56206343 63.40386338,10.56205392 63.40391929,10.56205214 63.40393421,10.56202619 63.40395099,10.56203383 63.40418166,10.56202942 63.40423472,10.56205227 63.40429622,10.56214008 63.40431649,10.56222358 63.40431569,10.56227224 63.40431484,10.5622929 63.40431106,10.56231912 63.40430977,10.56234201 63.40430716,10.56242084 63.40430566,10.56251163 63.40429089,10.5625345 63.40430039,10.56254631 63.40427773),(10.55962156 63.40120653,10.55962078 63.40121008,10.55962059 63.40121319,10.55962167 63.40121722,10.55962194 63.40122098,10.55962133 63.40127035,10.55973088 63.4015281,10.55974426 63.40152801,10.55974729 63.40154019,10.55983564 63.40153461,10.55990111 63.40154322,10.55993612 63.40152678,10.55994466 63.40150293,10.55994533 63.40150231,10.56001474 63.40129429,10.5600279 63.40123062,10.56004735 63.40116231,10.55981624 63.4011664,10.55972314 63.40116096,10.55966833 63.4011656,10.55962156 63.40120653))
19	POLYGON((10.34470159 63.42640009,10.34353613 63.42613932,10.34178425 63.42455293,10.34216924 63.42660071,10.34353826 63.42709675,10.34368598 63.42728921,10.34379956 63.4272988,10.34367523 63.42731945,10.34369741 63.42745204,10.34375081 63.42745773,10.34430844 63.42750404,10.34488683 63.42668307,10.34470159 63.42640009),(10.34347053 63.42654355,10.34324486 63.42654512,10.34349088 63.42677669,10.3434962 63.42654673,10.34347053 63.42654355))
20	POLYGON((10.401144 63.385062,10.40144195 63.38762464,10.40263159 63.38696384,10.40353326 63.38607193,10.40454375 63.38560919,10.40161514 63.38502788,10.40127455 63.3850334,10.40121381 63.3850397,10.401144 63.385062),(10.40418984 63.38576551,10.40419018 63.38576623,10.40418722 63.38576759,10.40419018 63.38576977,10.40419545 63.3857676,10.40419584 63.38576751,10.40419604 63.3857674,10.40419628 63.3857673,10.40419718 63.385767,10.40421744 63.38575337,10.40442283 63.38566064,10.40431634 63.38566767,10.40424295 63.38567393,10.40419432 63.3856683,10.40416145 63.38569107,10.40415487 63.38570656,10.40415149 63.3857089,10.40415032 63.38571725,10.40414662 63.38572595,10.40414612 63.3857367,10.40414534 63.38574147,10.40414645 63.38574483,10.40414391 63.38576293,10.40414335 63.38576485,10.40414271 63.38576606,10.40414321 63.38576706,10.40414332 63.38576761,10.40414275 63.38576834,10.40414207 63.38576927,10.40414145 63.38577154,10.40414187 63.38577446,10.40414615 63.3857871,10.40415665 63.38578406,10.40416503 63.38577945,10.40417047 63.38577636,10.40417559 63.3857723,10.40418182 63.38576883,10.40418984 63.38576551))
21	POLYGON((10.51049537 63.33703738,10.51221575 63.3355804,10.51005306 63.33713353,10.5092617 63.33909729,10.51095393 63.33943172,10.51057454 63.33955275,10.51136759 63.33966761,10.51103076 63.33929598,10.51256224 63.33921927,10.51275691 63.33858828,10.51266411 63.33838568,10.51271261 63.33832646,10.51265738 63.33832186,10.5126997 63.33831548,10.51227246 63.33719984,10.51269239 63.33826919,10.5123704 63.33645618,10.51242139 63.33586032,10.51049537 63.33703738))
22	POLYGON((10.56325992 63.28327832,10.56323875 63.28327533,10.56311839 63.28323666,10.56319885 63.28329132,10.56309979 63.28330441,10.56302581 63.2833809,10.56275551 63.28343236,10.56275114 63.28365001,10.56256118 63.28358329,10.56280205 63.28372849,10.56291173 63.28391711,10.56302768 63.28399678,10.56253563 63.28430383,10.56223076 63.28516782,10.56310024 63.28564944,10.56378502 63.28463544,10.56360087 63.28400325,10.56375792 63.28363207,10.56367166 63.28351288,10.56380928 63.28360423,10.56367513 63.28350329,10.56368847 63.28345693,10.56371641 63.28344138,10.56370701 63.28338763,10.56378768 63.28319809,10.56385637 63.28297928,10.56374319 63.28314959,10.56325992 63.28327832),(10.5636996 63.2843818,10.56362666 63.28437707,10.56362089 63.28433192,10.56355887 63.28431494,10.56352841 63.28431856,10.56351215 63.28431941,10.56351102 63.28432733,10.56350707 63.28434127,10.56356398 63.28437301,10.56355819 63.28437263,10.56355862 63.28438655,10.56351928 63.28440287,10.56352416 63.28444691,10.56351488 63.28446078,10.56352358 63.28447427,10.56352154 63.28448469,10.56351919 63.28449233,10.56352822 63.28449796,10.56352918 63.28450985,10.56353566 63.28452699,10.56356071 63.28454258,10.56357086 63.28454317,10.56356192 63.2845546,10.56360974 63.28457392,10.5636848 63.28457675,10.56371891 63.28458189,10.56375539 63.28456357,10.56374937 63.28453668,10.56374516 63.28452621,10.56374333 63.28452088,10.56374201 63.28450946,10.56373799 63.28448325,10.5636996 63.2843818))
